idseq,datetime,subtype,srcip,srcport,srcintf,dstip,dstport,dstintf,action,sentpkt,rcvdpkt,duration,service,devtype,level,crscore,crlevel,is_attack
,2025-10-07 08:51:31,forward,143.110.182.33,52293,wan1,220.130.36.69,1024,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:51:31,forward,143.110.182.33,52293,wan1,220.130.36.69,1024,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:51:25,forward,78.128.114.38,55432,wan1,220.130.36.69,3395,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:51:25,forward,78.128.114.38,55432,wan1,220.130.36.69,3395,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:51:21,forward,79.124.59.78,61000,wan1,220.130.36.69,28470,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:51:21,forward,79.124.59.78,61000,wan1,220.130.36.69,28470,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:51:06,forward,176.65.149.230,58803,wan1,220.130.36.69,19878,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:51:06,forward,176.65.149.230,58803,wan1,220.130.36.69,19878,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:51:05,forward,20.191.189.143,50817,wan1,220.130.36.69,1433,internal1,timeout,1,0,11,mssql,unknown,notice,0,none,0
,2025-10-07 08:51:05,forward,20.191.189.143,50817,wan1,220.130.36.69,1433,internal1,ipconn,0,0,0,mssql,unknown,warning,5,low,1
,2025-10-07 08:51:00,forward,143.110.245.211,54533,wan1,220.130.36.69,22619,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:51:00,forward,143.110.245.211,54533,wan1,220.130.36.69,22619,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:50:59,forward,10.4.168.70,9080,internal1,61.30.27.170,7760,wan1,accept,773868,72509,7246209,unknown,unknown,notice,0,none,0
,2025-10-07 08:50:51,forward,199.45.154.184,3775,wan1,220.130.36.69,47809,internal1,accept,1,0,181,unknown,unknown,notice,0,none,0
,2025-10-07 08:50:51,forward,199.45.154.184,3775,wan1,220.130.36.69,47809,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:50:50,forward,10.4.168.70,9080,internal1,61.65.6.129,5060,wan1,accept,1932774,1927799,7246198,sip,unknown,notice,0,none,0
,2025-10-07 08:50:40,forward,176.65.148.173,56556,wan1,220.130.36.69,18442,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:50:40,forward,176.65.148.173,56556,wan1,220.130.36.69,18442,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:50:38,forward,162.142.125.88,16707,wan1,220.130.36.69,788,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:50:38,forward,162.142.125.88,16707,wan1,220.130.36.69,788,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:50:37,forward,204.76.203.30,56019,wan1,220.130.36.69,80,internal1,timeout,1,0,11,http,unknown,notice,0,none,0
,2025-10-07 08:50:37,forward,204.76.203.30,56019,wan1,220.130.36.69,80,internal1,ipconn,0,0,0,http,unknown,warning,5,low,1
,2025-10-07 08:50:31,forward,46.101.6.72,57597,wan1,220.130.36.69,45427,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:50:31,forward,46.101.6.72,57597,wan1,220.130.36.69,45427,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:50:25,forward,89.248.169.50,49482,wan1,220.130.36.69,33409,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:50:25,forward,89.248.169.50,49482,wan1,220.130.36.69,33409,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:50:25,forward,154.40.60.13,46060,wan1,220.130.36.69,6194,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:50:25,forward,154.40.60.13,46060,wan1,220.130.36.69,6194,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:50:20,forward,45.136.68.56,56868,wan1,220.130.36.69,34227,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:50:20,forward,45.136.68.56,56868,wan1,220.130.36.69,34227,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:50:19,forward,10.4.168.70,9080,internal1,61.61.136.70,5060,wan1,accept,1288226,1287142,7246172,sip,unknown,notice,0,none,0
,2025-10-07 08:50:12,forward,20.168.120.248,49487,wan1,220.130.36.69,8888,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:50:12,forward,20.168.120.248,49487,wan1,220.130.36.69,8888,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:50:11,forward,92.63.197.66,8080,wan1,220.130.36.69,3180,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:50:11,forward,92.63.197.66,8080,wan1,220.130.36.69,3180,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:50:07,forward,35.203.210.121,52337,wan1,220.130.36.69,44012,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:50:07,forward,35.203.210.121,52337,wan1,220.130.36.69,44012,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:50:05,forward,147.185.132.107,54921,wan1,220.130.36.69,956,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:50:05,forward,147.185.132.107,54921,wan1,220.130.36.69,956,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:50:00,forward,45.156.128.67,31342,wan1,220.130.36.69,2375,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:50:00,forward,45.156.128.67,31342,wan1,220.130.36.69,2375,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:50:00,forward,204.76.203.219,55608,wan1,220.130.36.69,80,internal1,timeout,1,0,11,http,unknown,notice,0,none,0
,2025-10-07 08:50:00,forward,204.76.203.219,55608,wan1,220.130.36.69,80,internal1,ipconn,0,0,0,http,unknown,warning,5,low,1
,2025-10-07 08:49:54,forward,79.124.40.126,53725,wan1,220.130.36.69,6689,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:49:54,forward,79.124.40.126,53725,wan1,220.130.36.69,6689,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:49:53,forward,79.124.40.110,56530,wan1,220.130.36.69,10193,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:49:53,forward,79.124.40.110,56530,wan1,220.130.36.69,10193,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:49:52,forward,20.169.105.30,54337,wan1,220.130.36.69,15001,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:49:52,forward,20.169.105.30,54337,wan1,220.130.36.69,15001,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:49:48,forward,202.142.169.162,51848,wan1,220.130.36.69,1433,internal1,timeout,1,0,11,mssql,unknown,notice,0,none,0
,2025-10-07 08:49:48,forward,202.142.169.162,51848,wan1,220.130.36.69,1433,internal1,ipconn,0,0,0,mssql,unknown,warning,5,low,1
,2025-10-07 08:49:45,forward,198.235.24.197,56897,wan1,220.130.36.69,623,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:49:45,forward,198.235.24.197,56897,wan1,220.130.36.69,623,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:49:31,forward,10.4.168.70,9080,internal1,61.65.15.173,5060,wan1,accept,1946633,1940394,7246126,sip,unknown,notice,0,none,0
,2025-10-07 08:49:16,forward,45.136.68.53,56414,wan1,220.130.36.69,53258,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:49:16,forward,45.136.68.53,56414,wan1,220.130.36.69,53258,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:49:08,forward,141.98.10.201,53862,wan1,220.130.36.69,10503,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:49:08,forward,141.98.10.201,53862,wan1,220.130.36.69,10503,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:49:03,forward,118.193.37.40,44613,wan1,220.130.36.69,5842,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:49:03,forward,118.193.37.40,44613,wan1,220.130.36.69,5842,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:49:03,forward,89.248.164.165,47160,wan1,220.130.36.69,9999,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:49:03,forward,89.248.164.165,47160,wan1,220.130.36.69,9999,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:48:59,forward,100.29.192.11,55634,wan1,220.130.36.69,4443,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:48:59,forward,100.29.192.11,55634,wan1,220.130.36.69,4443,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:48:57,forward,141.98.10.108,54459,wan1,220.130.36.69,4379,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:48:57,forward,141.98.10.108,54459,wan1,220.130.36.69,4379,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:48:54,forward,165.154.253.246,58914,wan1,220.130.36.69,876,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:48:54,forward,165.154.253.246,58914,wan1,220.130.36.69,876,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:48:43,forward,79.124.49.90,33360,wan1,220.130.36.69,3311,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:48:43,forward,79.124.49.90,33360,wan1,220.130.36.69,3311,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:48:42,forward,92.63.197.66,8080,wan1,220.130.36.69,3554,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:48:42,forward,92.63.197.66,8080,wan1,220.130.36.69,3554,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:48:40,forward,10.4.168.70,9080,internal1,61.65.6.129,5060,wan1,accept,1932742,1927767,7246068,sip,unknown,notice,0,none,0
,2025-10-07 08:48:37,forward,94.102.49.88,53333,wan1,220.130.36.69,2222,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:48:37,forward,94.102.49.88,53333,wan1,220.130.36.69,2222,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:48:29,forward,10.4.168.70,9080,internal1,61.30.27.170,7760,wan1,accept,773851,72506,7246059,unknown,unknown,notice,0,none,0
,2025-10-07 08:48:20,forward,88.210.63.63,59085,wan1,220.130.36.69,8889,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:48:20,forward,88.210.63.63,59085,wan1,220.130.36.69,8889,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:48:14,forward,176.65.148.64,58430,wan1,220.130.36.69,8088,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:48:14,forward,176.65.148.64,58430,wan1,220.130.36.69,8088,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:48:11,forward,147.185.132.151,56664,wan1,220.130.36.69,11252,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:48:11,forward,147.185.132.151,56664,wan1,220.130.36.69,11252,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:48:09,forward,10.4.168.70,9080,internal1,61.61.136.70,5060,wan1,accept,1288210,1287126,7246042,sip,unknown,notice,0,none,0
,2025-10-07 08:48:08,forward,103.102.230.4,51838,wan1,220.130.36.69,8728,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:48:08,forward,103.102.230.4,51838,wan1,220.130.36.69,8728,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:48:05,forward,101.36.97.131,41603,wan1,220.130.36.69,32796,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:48:05,forward,101.36.97.131,41603,wan1,220.130.36.69,32796,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:47:50,forward,80.94.92.62,57169,wan1,220.130.36.69,5815,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:47:50,forward,80.94.92.62,57169,wan1,220.130.36.69,5815,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:47:49,forward,165.154.11.121,57922,wan1,220.130.36.69,9302,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:47:49,forward,165.154.11.121,57922,wan1,220.130.36.69,9302,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:47:32,forward,176.65.149.77,54221,wan1,220.130.36.69,21762,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:47:32,forward,176.65.149.77,54221,wan1,220.130.36.69,21762,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:47:32,forward,123.58.215.82,42010,wan1,220.130.36.69,3926,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:47:32,forward,123.58.215.82,42010,wan1,220.130.36.69,3926,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:47:29,forward,176.65.149.201,53994,wan1,220.130.36.69,5005,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:47:29,forward,176.65.149.201,53994,wan1,220.130.36.69,5005,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:47:26,forward,79.124.40.86,56626,wan1,220.130.36.69,54173,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:47:26,forward,79.124.40.86,56626,wan1,220.130.36.69,54173,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:47:25,forward,89.248.164.165,47160,wan1,220.130.36.69,9997,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:47:25,forward,89.248.164.165,47160,wan1,220.130.36.69,9997,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:47:22,forward,176.65.149.220,58544,wan1,220.130.36.69,25052,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:47:22,forward,176.65.149.220,58544,wan1,220.130.36.69,25052,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:47:03,forward,102.22.20.125,64141,wan1,220.130.36.69,80,internal1,timeout,1,0,11,http,unknown,notice,0,none,0
,2025-10-07 08:47:03,forward,102.22.20.125,64141,wan1,220.130.36.69,80,internal1,ipconn,0,0,0,http,unknown,warning,5,low,1
,2025-10-07 08:47:00,forward,91.196.152.227,41815,wan1,220.130.36.69,993,internal1,timeout,1,0,11,imaps,unknown,notice,0,none,0
,2025-10-07 08:47:00,forward,91.196.152.227,41815,wan1,220.130.36.69,993,internal1,ipconn,0,0,0,imaps,unknown,warning,5,low,1
,2025-10-07 08:46:56,forward,20.84.145.61,49072,wan1,220.130.36.69,1414,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:46:56,forward,20.84.145.61,49072,wan1,220.130.36.69,1414,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:46:55,forward,8.219.48.65,21091,wan1,220.130.36.69,6688,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:46:55,forward,8.219.48.65,21091,wan1,220.130.36.69,6688,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:46:44,forward,185.156.73.197,59159,wan1,220.130.36.69,10316,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:46:44,forward,185.156.73.197,59159,wan1,220.130.36.69,10316,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:46:39,forward,134.122.58.242,61000,wan1,220.130.36.69,6000,internal1,timeout,1,0,11,xwindows,unknown,notice,0,none,0
,2025-10-07 08:46:39,forward,134.122.58.242,61000,wan1,220.130.36.69,6000,internal1,ipconn,0,0,0,xwindows,unknown,warning,5,low,1
,2025-10-07 08:46:35,forward,176.65.148.201,59254,wan1,220.130.36.69,20381,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:46:35,forward,176.65.148.201,59254,wan1,220.130.36.69,20381,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:46:34,forward,65.49.1.115,20650,wan1,220.130.36.69,3283,internal1,accept,1,0,181,unknown,unknown,notice,0,none,0
,2025-10-07 08:46:34,forward,65.49.1.115,20650,wan1,220.130.36.69,3283,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:46:31,forward,10.4.168.70,9080,internal1,61.65.15.173,5060,wan1,accept,1946585,1940346,7245946,sip,unknown,notice,0,none,0
,2025-10-07 08:46:31,forward,152.32.169.7,46665,wan1,220.130.36.69,10873,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:46:31,forward,152.32.169.7,46665,wan1,220.130.36.69,10873,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:46:30,forward,10.4.168.70,9080,internal1,61.65.6.129,5060,wan1,accept,1932706,1927727,7245938,sip,unknown,notice,0,none,0
,2025-10-07 08:46:28,forward,35.203.211.182,55100,wan1,220.130.36.69,13384,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:46:28,forward,35.203.211.182,55100,wan1,220.130.36.69,13384,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:46:27,forward,79.124.40.126,53725,wan1,220.130.36.69,9389,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:46:27,forward,79.124.40.126,53725,wan1,220.130.36.69,9389,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:46:26,forward,162.142.125.95,39512,wan1,220.130.36.69,4839,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:46:26,forward,162.142.125.95,39512,wan1,220.130.36.69,4839,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:46:18,forward,176.65.148.221,36654,wan1,220.130.36.69,19848,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:46:18,forward,176.65.148.221,36654,wan1,220.130.36.69,19848,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:46:17,forward,79.124.40.126,53725,wan1,220.130.36.69,7777,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:46:17,forward,79.124.40.126,53725,wan1,220.130.36.69,7777,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:46:09,forward,79.124.40.106,47304,wan1,220.130.36.69,58793,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:46:09,forward,79.124.40.106,47304,wan1,220.130.36.69,58793,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:45:59,forward,92.63.197.66,8080,wan1,220.130.36.69,3232,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:45:59,forward,92.63.197.66,8080,wan1,220.130.36.69,3232,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:45:59,forward,10.4.168.70,9080,internal1,61.30.27.170,7760,wan1,accept,773836,72506,7245909,unknown,unknown,notice,0,none,0
,2025-10-07 08:45:59,forward,10.4.168.70,9080,internal1,61.61.136.70,5060,wan1,accept,1288178,1287094,7245912,sip,unknown,notice,0,none,0
,2025-10-07 08:45:57,forward,112.4.101.67,39642,wan1,220.130.36.69,10872,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:45:57,forward,112.4.101.67,39642,wan1,220.130.36.69,10872,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:45:53,forward,79.124.40.98,45789,wan1,220.130.36.69,23744,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:45:53,forward,79.124.40.98,45789,wan1,220.130.36.69,23744,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:45:53,forward,165.22.85.180,43410,wan1,220.130.36.69,80,internal1,timeout,1,0,11,http,unknown,notice,0,none,0
,2025-10-07 08:45:53,forward,165.22.85.180,43410,wan1,220.130.36.69,80,internal1,ipconn,0,0,0,http,unknown,warning,5,low,1
,2025-10-07 08:45:50,forward,185.156.73.197,59159,wan1,220.130.36.69,10552,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:45:50,forward,185.156.73.197,59159,wan1,220.130.36.69,10552,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:45:47,forward,193.46.255.83,57085,wan1,220.130.36.69,80,internal1,timeout,1,0,11,http,unknown,notice,0,none,0
,2025-10-07 08:45:47,forward,193.46.255.83,57085,wan1,220.130.36.69,80,internal1,ipconn,0,0,0,http,unknown,warning,5,low,1
,2025-10-07 08:45:42,forward,88.210.63.122,59121,wan1,220.130.36.69,9901,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:45:42,forward,88.210.63.122,59121,wan1,220.130.36.69,9901,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:45:37,forward,35.203.210.200,50113,wan1,220.130.36.69,52904,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:45:37,forward,35.203.210.200,50113,wan1,220.130.36.69,52904,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:45:31,forward,45.136.68.53,56414,wan1,220.130.36.69,35300,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:45:31,forward,45.136.68.53,56414,wan1,220.130.36.69,35300,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:45:31,forward,193.163.125.188,36900,wan1,220.130.36.69,49694,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:45:31,forward,193.163.125.188,36900,wan1,220.130.36.69,49694,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:45:25,forward,71.6.232.23,46452,wan1,220.130.36.69,23,internal1,timeout,1,0,11,telnet,unknown,notice,0,none,0
,2025-10-07 08:45:25,forward,71.6.232.23,46452,wan1,220.130.36.69,23,internal1,ipconn,0,0,0,telnet,unknown,warning,5,low,1
,2025-10-07 08:45:24,forward,185.156.73.197,59159,wan1,220.130.36.69,10067,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:45:24,forward,185.156.73.197,59159,wan1,220.130.36.69,10067,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
,2025-10-07 08:44:47,forward,112.4.101.84,45509,wan1,220.130.36.69,1994,internal1,timeout,1,0,11,unknown,unknown,notice,0,none,0
,2025-10-07 08:44:47,forward,112.4.101.84,45509,wan1,220.130.36.69,1994,internal1,ipconn,0,0,0,unknown,unknown,warning,5,low,1
